"","id","baseMean","baseMeanA","baseMeanB","foldChange","log2FoldChange","pval","padj"
"384","FBgn0002284",1273.18921736541,1159.71261091708,1386.66582381374,1.19569780543921,0.257852816222817,0.0366564890466518,0.316506216610768
"385","FBgn0002306",6.84897421943591,8.92901619976766,4.76893223910415,0.534093805231112,-0.904834943879902,0.599962949546501,1
"386","FBgn0002354",111.010063985676,109.663914732793,112.35621323856,1.02455045045881,0.0349910266475391,0.98040136222302,1
"387","FBgn0002413",2224.84245652882,2310.83278331633,2138.8521297413,0.92557633126175,-0.111576122412457,0.344409381808986,0.999336517476297
"388","FBgn0002431",4036.24573572359,4199.56674317321,3872.92472827397,0.922220068193885,-0.116817034679938,0.501596947027767,1
"389","FBgn0002440",27.0225800534968,25.9570878405014,28.0880722664922,1.08209643697648,0.113829078599034,0.84493606012163,1
"390","FBgn0002441",1292.54559053194,1299.1989257129,1285.89225535098,0.989757788358225,-0.0148525800868232,0.908398378235337,1
"391","FBgn0002466",1636.59880145766,1594.87179861375,1678.32580430156,1.05232646646605,0.073582345776085,0.528157245203165,1
"392","FBgn0002521",204.178743574002,221.319270466008,187.038216681996,0.845105879339697,-0.24279599369473,0.268843965308902,0.918317328487581
"393","FBgn0002522",0.533712209480442,1.06742441896088,0,0,-Inf,0.638029252577965,1
"394","FBgn0002524",3797.77061894228,3871.20304053878,3724.33819734578,0.962062221574264,-0.0557978912727907,0.602169376737148,1
"395","FBgn0002525",3680.38438175924,3475.2295937608,3885.53916975768,1.11806689743133,0.161006511709767,0.134626751015809,0.668423716626719
"396","FBgn0002526",61754.3653715631,61163.8453288278,62344.8854142984,1.01930944791193,0.0275920997812826,0.826653151858343,1
"397","FBgn0002527",26834.6717195427,33868.3031010345,19801.0403380509,0.584648137787748,-0.774359474623773,3.27055079285292e-13,5.78686225670791e-11
"398","FBgn0002528",10992.8610129013,10921.8516574061,11063.8703683965,1.01300317157247,0.0186386910242611,0.847426229910363,1
"399","FBgn0002531",6.03751909659573,8.77316786053543,3.30187033265603,0.376360099925697,-1.40981440701896,0.207698664876047,0.823991880761122
"400","FBgn0002533",0,0,0,NA,NA,NA,NA
"401","FBgn0002534",0.73493307738598,0.572674294288501,0.897191860483458,1.56667039088622,0.647701685584034,1,1
"402","FBgn0002535",0.244510317741355,0,0.489020635482709,Inf,Inf,1,1
"403","FBgn0002542",937.890716969676,931.55720337701,944.224230562342,1.01359769119858,0.0194851433836303,0.878848693160859,1
"404","FBgn0002543",778.38047637447,643.805390670024,912.955562078916,1.41806138207197,0.503919982291246,0.00490717089746409,0.0738709064027938
"405","FBgn0002552",894.570274040301,885.424180852843,903.716367227759,1.02065923516714,0.029501277779636,0.807406871270906,1
"406","FBgn0002561",0,0,0,NA,NA,NA,NA
"407","FBgn0002562",0,0,0,NA,NA,NA,NA
"408","FBgn0002563",3.14820578334306,2.05692466830565,4.23948689838046,2.06108029317022,1.04340070880832,0.559384932348839,1
"409","FBgn0002564",14.0844649722794,12.9649413667629,15.2039885777959,1.17270014168927,0.229834164771904,0.776400262552025,1
"410","FBgn0002565",1.47419351979972,1.56217454363327,1.38621249596617,0.887360827646153,-0.172407227787385,1,1
"411","FBgn0002566",1001.93511776083,1086.31528836978,917.554947151875,0.844648839039019,-0.24357642624412,0.28571723695896,0.935229118498578
"412","FBgn0002567",40.5617105636674,26.3739137955576,54.7495073317772,2.07589619637716,1.05373430462254,0.00444974074334836,0.0688727817131178
"413","FBgn0002569",4.24010942368119,5.25919792518831,3.22102092217407,0.612454782648009,-0.707324760580406,0.620755076405264,1
"414","FBgn0002570",4.51785233704093,4.34762184545966,4.68808282862219,1.07830970476839,0.108771598649373,1,1
"415","FBgn0002571",2.02811808190065,2.62959896259415,1.42663720120715,0.542530333142413,-0.882224293273568,0.727765946506522,1
"416","FBgn0002573",0,0,0,NA,NA,NA,NA
"417","FBgn0002576",246.319059854121,265.290239045277,227.347880662965,0.856977932852492,-0.222670039410921,0.446760221835616,1
"418","FBgn0002577",116.23001551502,117.210118683825,115.249912346215,0.983276133838774,-0.0243314687829436,0.944221500882633,1
"419","FBgn0002578",2.12260819378507,0.494750124672384,3.75046626289775,7.58052616031428,2.92229798857203,0.205623873249725,0.820000057643929
"420","FBgn0002579",8033.13895564921,8386.69432843415,7679.58358286426,0.91568659618695,-0.12707419033594,0.312278333292791,0.958762340972785
"421","FBgn0002590",27016.864370111,28254.5261430736,25779.2025971483,0.912391963914351,-0.132274355023776,0.327165624619115,0.97809509975161
"422","FBgn0002592",8.77098200372001,8.69524369091931,8.8467203165207,1.01742063028775,0.0249162532074884,1,1
"423","FBgn0002593",18246.6010528236,19167.7834921916,17325.4186134555,0.903882215724806,-0.145793306606145,0.212520290075673,0.831642006179079
"424","FBgn0002607",26912.2413325908,27784.571216008,26039.9114491735,0.937207605139168,-0.0935594336312076,0.445947995860684,1
"425","FBgn0002609",26.6114877214225,39.0778775464965,14.1450978963485,0.361972010366175,-1.46604995025041,0.00128328437656717,0.0257126369597544
"426","FBgn0002622",36695.6882461528,37084.0762433035,36307.3002490021,0.979053651243595,-0.0305401745249464,0.78497672122857,1
"427","FBgn0002626",29947.4066163269,30553.2277740048,29341.5854586489,0.960343230367733,-0.0583779721266641,0.715627429976256,1
"428","FBgn0002629",0,0,0,NA,NA,NA,NA
"429","FBgn0002631",0.244510317741355,0,0.489020635482709,Inf,Inf,1,1
"430","FBgn0002632",0,0,0,NA,NA,NA,NA
"431","FBgn0002633",0,0,0,NA,NA,NA,NA
"432","FBgn0002638",2145.8515383032,2286.44894347339,2005.25413313301,0.877016798847381,-0.189323617802648,0.0982974305752302,0.56114002344022
"433","FBgn0002641",303.35603156811,289.797663921359,316.91439921486,1.09357126943874,0.129047245731502,0.452842939641373,1
"434","FBgn0002643",2389.5737739757,2605.08593245534,2174.06161549606,0.834545067558279,-0.260938133990665,0.261973988999365,0.909638914116255
"435","FBgn0002645",4467.34480889537,4453.23055928473,4481.45905850601,1.00633888114381,0.00911620953541637,0.909535114422194,1
"436","FBgn0002652",217.406574397457,202.082116969047,232.731031825866,1.15166564620615,0.203721931558972,0.256154936273842,0.902976485266549
"437","FBgn0002673",64.2969474965421,68.6268594919611,59.9670355011231,0.873812905691067,-0.194603681209826,0.552065649312068,1
"438","FBgn0002707",222.04590231663,208.463149527148,235.628655106112,1.13031322629723,0.176722619903507,0.336244942915624,0.989801148828409
"439","FBgn0002709",1.42950194580199,0.494750124672384,2.36425376693159,4.77868250866467,2.25661291941726,0.4829366239461,1
"440","FBgn0002715",121.181817948486,104.08932897783,138.274306919143,1.32841962069517,0.409710936648364,0.0782080315222696,0.496396562106856
"441","FBgn0002716",38.4959782255381,44.3370754716848,32.6548809793914,0.736514094174885,-0.44121496147735,0.257074093660431,0.903609153786251
"442","FBgn0002719",6510.56944170194,6700.81516492403,6320.32371847985,0.94321714044048,-0.0843381592204589,0.447310351004237,1
"443","FBgn0002723",435.527547188611,477.45041195398,393.604682423241,0.824388612028634,-0.278603519029226,0.0689158508060852,0.463238574003966
"444","FBgn0002732",2.47671401214238,2.62959896259415,2.32382906169061,0.883719949219215,-0.178338842786576,1,1
"445","FBgn0002733",241.739059400636,225.464016060906,258.014102740366,1.14436931998349,0.194552725299963,0.266364496799685,0.915616551943686
"446","FBgn0002734",7.84638568099346,7.78366761119066,7.90910375079626,1.01611530012218,0.0230641161617817,0.995279095264496,1
"447","FBgn0002735",4.05477354336838,5.33712209480442,2.77242499193234,0.519460664883652,-0.944913586808539,0.504557208145181,1
"448","FBgn0002736",395.985728797309,384.541150744364,407.430306850253,1.05952329435115,0.0834153067053223,0.594745077970131,1
"449","FBgn0002772",1.67827913230009,1.56217454363327,1.79438372096692,1.14864483503462,0.199932780627017,1,1
"450","FBgn0002773",33.2573192457141,47.5158347729027,18.9988037185256,0.399841522501468,-1.32249979489989,0.0124399573489056,0.150127963766803
"451","FBgn0002774",664.034163067161,669.570675713896,658.497650420425,0.983462499635807,-0.0240580526742657,0.851156270686069,1
"452","FBgn0002775",297.229679382918,310.394115711391,284.065243054446,0.91517599295785,-0.127878887280376,0.415671785133387,1
"453","FBgn0002778",808.232440604378,985.477584663678,630.987296545079,0.640285792761508,-0.643212096387249,7.55980466044419e-07,3.86423615110083e-05
"454","FBgn0002780",2390.18953791953,2753.01854383589,2027.36053200317,0.736413685459004,-0.441411657009461,0.000111806166496545,0.00333995511916043
"455","FBgn0002781",3472.38000305186,3463.85635614816,3480.90364995557,1.00492147827584,0.00708277769501582,0.941242505358264,1
"456","FBgn0002783",2940.94219606969,2982.50002930724,2899.38436283214,0.972132216040781,-0.0407755521938028,0.748193963412704,1
"457","FBgn0002787",1362.11000083645,1298.80930486482,1425.41069680808,1.09747496531559,0.134188030578869,0.258003050171045,0.905918168337324
"458","FBgn0002789",0,0,0,NA,NA,NA,NA
"459","FBgn0002791",280.891043468427,257.097127781652,304.684959155202,1.18509670560756,0.245004789931902,0.149677985995564,0.704933053617929
"460","FBgn0002838",1.02273284496315,1.06742441896088,0.978041270965419,0.916262785066807,-0.126166670864603,1,1
"461","FBgn0002842",1.92138732587953,0.989500249344767,2.8532744024143,2.88355096858611,1.5278465231672,0.564045973335239,1
"462","FBgn0002855",0,0,0,NA,NA,NA,NA
"463","FBgn0002856",0,0,0,NA,NA,NA,NA
"464","FBgn0002862",0,0,0,NA,NA,NA,NA
"465","FBgn0002863",0.244510317741355,0,0.489020635482709,Inf,Inf,1,1
"466","FBgn0002865",0.471673027457056,0.494750124672384,0.448595930241729,0.906712111571034,-0.141283538772997,1,1
"467","FBgn0002868",54.3491171593248,85.7872655162623,22.9109688023873,0.267067246688778,-1.90472504117989,7.04538976197051e-09,5.6663655700995e-07
"468","FBgn0002869",0,0,0,NA,NA,NA,NA
"469","FBgn0002872",471.074630209355,428.165835235571,513.983425183138,1.20043072773509,0.263552153558711,0.0589516715595027,0.421974704705543
"470","FBgn0002873",1479.54951573204,1380.05618868328,1579.0428427808,1.14418735681145,0.194323307895404,0.323307782195005,0.973393403933182
"471","FBgn0002878",632.716904191329,647.015046229528,618.418762153129,0.95580275258969,-0.065215172519789,0.665470351296639,1
"472","FBgn0002887",0,0,0,NA,NA,NA,NA
"473","FBgn0002891",754.753336716753,671.593012972604,837.913660460902,1.24765094972047,0.319214373669681,0.0129101120881079,0.154504889828646
"474","FBgn0002899",280.730177210621,281.363397846263,280.096956574979,0.995498912506111,-0.0065083549565497,0.924743673186933,1
"475","FBgn0002901",132.65884224942,129.731028988556,135.586655510284,1.04513666905583,0.0636916110877589,0.767272426164608,1
"476","FBgn0002905",507.051804691738,497.399956431418,516.703652952057,1.03880920428528,0.0549307020687974,0.726514962097731,1
"477","FBgn0002906",361.615613339571,391.230188829618,332.001037849524,0.848607922723753,-0.23682994699061,0.121145370705072,0.632095773587893
"478","FBgn0002909",0,0,0,NA,NA,NA,NA
"479","FBgn0002914",1511.41357033279,1527.92331639595,1494.90382426964,0.978389300188051,-0.0315194684648723,0.778586604706343,1
"480","FBgn0002917",50.6779850260424,47.9561746836237,53.3997953684611,1.11351240420551,0.155117629419906,0.708582145888442,1
"481","FBgn0002921",10782.7395197173,10040.0415175661,11525.4375218686,1.1479471973999,0.199056283301684,0.0599432784739806,0.426877799213158
"482","FBgn0002922",15.1365664326773,21.4264125488338,8.8467203165207,0.412888545684341,-1.27617569892986,0.0371559349405764,0.318694267149571
"483","FBgn0002924",3849.23277827683,3642.96465062998,4055.50090592369,1.11324190456319,0.154767120616202,0.165351937582467,0.738964615221837
"484","FBgn0002926",73.5766991035212,68.5996543849854,78.553743822057,1.14510407561543,0.195478727187468,0.581013036815545,1
"485","FBgn0002930",2.14282054640556,0.494750124672384,3.79089096813874,7.66223347725078,2.93776498704343,0.204214322347873,0.817703264042018
"486","FBgn0002931",56.762780308232,63.0559648883083,50.4695957281558,0.800393679131754,-0.321218320848707,0.326373901904415,0.97809509975161
"487","FBgn0002932",480.467104804082,482.37809039635,478.556119211814,0.992076814306812,-0.0114762652740643,0.935972587794984,1
"488","FBgn0002933",0,0,0,NA,NA,NA,NA
"489","FBgn0002936",3.74968666403656,4.6865236308998,2.81284969717332,0.600199618887498,-0.736485692027954,0.613964314806588,1
"490","FBgn0002937",0,0,0,NA,NA,NA,NA
"491","FBgn0002938",0.736395697818901,0.494750124672384,0.978041270965419,1.97683885701507,0.983195273869174,1,1
"492","FBgn0002939",4.85320842321067,6.40454651376531,3.30187033265603,0.515550995774534,-0.955812955922013,0.425182165207557,1
"493","FBgn0002940",1.28885763948691,1.64009871324939,0.937616565724439,0.571683007949454,-0.806712684992416,0.926676453547767,1
"494","FBgn0002941",1.21093346987079,1.48425037401715,0.937616565724439,0.631710513359523,-0.662664512149125,0.925804689555339,1
"495","FBgn0002945",42.1469501906404,60.8939109434109,23.39998943787,0.384274701285253,-1.37979009514997,0.00239038414866835,0.0416542546876284
"496","FBgn0002948",218.590907419198,205.96219379681,231.219621041586,1.12263137607523,0.166884286411031,0.36606800411921,1
"497","FBgn0002962",9.30615683363337,9.68474394026408,8.92756972700266,0.921817838661331,-0.117446408467712,0.971169235626228,1
"498","FBgn0002968",2760.75517042079,2837.42299710342,2684.08734373817,0.945959536691647,-0.0801496211142337,0.493518943371085,1
"499","FBgn0002973",136.020291974974,145.664471103353,126.376112846594,0.867583645410192,-0.204925237483444,0.361556863140726,1
"500","FBgn0002985",1.14170217822481,0,2.28340435644963,Inf,Inf,0.251949094122514,0.894617638623967
"501","FBgn0002989",253.271172759054,248.164420430573,258.377925087535,1.0411562005514,0.0581865267121351,0.726036165660325,1
"502","FBgn0003002",0.491885380077547,0.494750124672384,0.489020635482709,0.988419428507536,-0.016804726130826,1,1
"503","FBgn0003008",99.6790728067323,94.5876384837734,104.770507129691,1.10765538509205,0.147509098398487,0.597514384856675,1
"504","FBgn0003009",0.719048089793248,0.989500249344767,0.448595930241729,0.453356055785517,-1.141283538773,0.943513939773228,1
"505","FBgn0003011",4.85242675745331,4.60859946128369,5.09625405362294,1.10581405401706,0.14510881242538,1,1
"506","FBgn0003013",9203.97655842951,9380.48191000461,9027.4712068544,0.962367530097392,-0.0553401275164669,0.859840489849319,1
"507","FBgn0003015",19.7149551164979,22.1042161197141,17.3256941132816,0.783818526721214,-0.35140842129282,0.5046885518337,1
"508","FBgn0003016",224.043672480858,221.790506635016,226.296838326699,1.02031796473191,0.0290188136255817,0.850536715905882,1
"509","FBgn0003022",1050.47985896415,983.580199485915,1117.37951844239,1.13603295290654,0.184004683702924,0.138395280567841,0.678811904534767
"510","FBgn0003023",16.6496213262032,19.3966929875038,13.9025496649027,0.716748451597355,-0.480461212094364,0.408203772892653,1
"511","FBgn0003028",4.85961886707591,5.52017554101234,4.19906219313948,0.760675482499135,-0.39464698891391,0.806297076281901,1
"512","FBgn0003031",30733.5831247589,33628.8814992698,27838.2847502479,0.827808821142395,-0.272630472858681,0.0102067296495311,0.130193272761848
"513","FBgn0003034",0,0,0,NA,NA,NA,NA
"514","FBgn0003041",1207.30951951899,1032.68172275812,1381.93731627987,1.33820255149762,0.420296500078545,0.000599417163944798,0.0138154244539662
"515","FBgn0003042",145.811619196568,153.498857777184,138.124380615952,0.899839794355024,-0.152259925070692,0.684601182222706,1
"516","FBgn0003044",1375.5883233498,1335.24650999479,1415.93013670481,1.06042601580014,0.0846439698910212,0.456089213268495,1
"517","FBgn0003046",3.50517634629521,4.6865236308998,2.32382906169061,0.495853482177884,-1.01201420766695,0.490897117380564,1
"518","FBgn0003048",3613.36103522178,3460.42072037451,3766.30135006904,1.08839405795184,0.122200985380113,0.530663649998772,1
"519","FBgn0003053",106.07613669915,84.143475651702,128.008797746597,1.521315785391,0.605319649926872,0.00874036451007573,0.116077288949632
"520","FBgn0003057",0,0,0,NA,NA,NA,NA
"521","FBgn0003060",0,0,0,NA,NA,NA,NA
"522","FBgn0003062",2096.95174290059,2007.68424833144,2186.21923746975,1.08892583048689,0.122905691765721,0.287992573166884,0.938566898269294
"523","FBgn0003065",1.00252049234266,1.06742441896088,0.937616565724439,0.878391527371267,-0.187063956161746,1,1
"524","FBgn0003067",1026.93593054837,1149.02360212223,904.848258974506,0.787493187523097,-0.344660651856214,0.00614253128377067,0.087758077384654
"525","FBgn0003068",148.762232655903,155.532268489825,141.992196821982,0.912943649576303,-0.131402280664432,0.559232032291948,1
"526","FBgn0003071",1163.68276312516,1200.18205006274,1127.18347618759,0.939177082450674,-0.0905308902704841,0.505444310638296,1
"527","FBgn0003074",1743.38965272178,1328.256848685,2158.52245675856,1.62507910943244,0.700509950761316,2.75060832505159e-09,2.45230591832701e-07
"528","FBgn0003076",1186.48797298269,878.169850775923,1494.80609518946,1.70218334627259,0.767386441555054,5.06925359172444e-10,4.98303295371135e-08
"529","FBgn0003079",498.765995187121,488.03060032093,509.501390053312,1.04399476122658,0.0621144724715893,0.690495263453154,1
"530","FBgn0003082",522.858075793581,505.810708550849,539.905443036313,1.06740611440028,0.0941091806225774,0.527471304852347,1
"531","FBgn0003086",0,0,0,NA,NA,NA,NA
"532","FBgn0003087",43.8882233919496,36.9430287085747,50.8334180753246,1.37599487243789,0.460475093933754,0.189434105706904,0.789377409324313
"533","FBgn0003089",8.74139581845381,11.897516947802,5.58527468910565,0.469448769319679,-1.09096036891712,0.19815427793155,0.807001540542053
"534","FBgn0003090",5.34571426169278,5.67602388024457,5.01540464314098,0.883612322456416,-0.178514556883623,0.957934077559642,1
"535","FBgn0003091",2.55750292635333,3.28019742649877,1.8348084262079,0.559359144478795,-0.838153211488602,0.733833723426615,1
"536","FBgn0003093",1210.03812054498,1327.23645217737,1092.83978891259,0.823394947539118,-0.28034349876962,0.0232649304398077,0.234094457557505
"537","FBgn0003114",0.778222527221797,1.06742441896088,0.489020635482709,0.458131392533404,-1.1261666708646,0.94417366994672,1
"538","FBgn0003116",104.137271173833,108.070843930873,100.203698416792,0.927203811611636,-0.109041597803222,0.672493232741302,1
"539","FBgn0003117",4347.33980138701,4770.64988077121,3924.0297220028,0.822535675447315,-0.281849841358946,0.0114787186276074,0.141497044947603
"540","FBgn0003118",5024.69286582273,5006.73509785558,5042.65063378989,1.00717344441684,0.0103121499316831,0.887247454921258,1
"541","FBgn0003124",1675.01128791591,1525.886214532,1824.13636129982,1.19546028001787,0.257566196320375,0.0277633443857452,0.261512058788252
"542","FBgn0003129",1.24989555467885,1.56217454363327,0.937616565724439,0.600199618887498,-0.736485692027954,0.926251100245031,1
"543","FBgn0003130",0,0,0,NA,NA,NA,NA
"544","FBgn0003132",0.224297965120865,0,0.448595930241729,Inf,Inf,1,1
"545","FBgn0003134",914.459358422543,929.975206029023,898.943510816064,0.966631696187403,-0.0489617928770979,0.691394931930528,1
"546","FBgn0003137",3591.93324897781,2443.26026198316,4740.60623597246,1.94027886006895,0.956264013818004,4.05134979520156e-14,7.89738542281578e-12
"547","FBgn0003138",1791.78205837572,1782.92154979707,1800.64256695436,1.00993931402047,0.0142686058561813,0.861602091090456,1
"548","FBgn0003139",502.17815605584,463.873150684221,540.483161427459,1.1651529316371,0.22051932761279,0.13811921914471,0.678560076626785
"549","FBgn0003140",0,0,0,NA,NA,NA,NA
"550","FBgn0003141",245.441377479828,240.777755970085,250.10499898957,1.03873797636292,0.0548317775568823,0.84238252440156,1
"551","FBgn0003145",0.224297965120865,0,0.448595930241729,Inf,Inf,1,1
"552","FBgn0003149",9.43960903032585,7.62781927195843,11.2513987886933,1.47504789869051,0.560761803343138,0.471228284117899,1
"553","FBgn0003159",568.495706673353,553.054492253995,583.936921092711,1.05583975769341,0.0783908968904506,0.532718486521022,1
"554","FBgn0003162",64.8983860955287,60.4535710326898,69.3432011583675,1.14704888352866,0.197926875679462,0.520549360196105,1
"555","FBgn0003165",3972.99678712258,3870.60726228091,4075.38631196426,1.05290618133204,0.0743768914851367,0.623594609562332,1
"556","FBgn0003169",1059.1717955821,1126.3739168152,991.969674348988,0.88067528867657,-0.183317909757112,0.147570165220401,0.700455827569061
"557","FBgn0003174",1.67254964311042,0.572674294288501,2.77242499193234,4.841189869325,2.27536167716963,0.364461915984251,1
"558","FBgn0003175",1592.59598943236,1660.85429453787,1524.33768432686,0.917803379465624,-0.123742975945719,0.429475608982756,1
"559","FBgn0003177",2973.64871027794,2747.85613582896,3199.44128472691,1.16434089944149,0.219513516948284,0.220909709292732,0.847741930789358
"560","FBgn0003178",4983.17183287235,4836.40325239351,5129.94041335119,1.06069327672634,0.0850075289008824,0.437055430326882,1
"561","FBgn0003187",9.21306677901471,5.90979638909293,12.5163371689365,2.11789651366611,1.08263209694676,0.164134921944506,0.737293221945753
"562","FBgn0003189",3260.42717517989,3370.23976215717,3150.6145882026,0.934833961541658,-0.0972179482102155,0.389966351102774,1
"563","FBgn0003200",378.367319299861,359.593385957562,397.141252642161,1.10441756759406,0.143285741679738,0.343280725202216,0.997743649368383
"564","FBgn0003204",964.039688358203,1042.02387376163,886.055502954776,0.850321691533018,-0.233919353661471,0.0641799165183757,0.445194945644053
"565","FBgn0003205",1709.59979816056,1724.11915093157,1695.08044538955,0.983157367327932,-0.0245057374335969,0.842835210986213,1
"566","FBgn0003206",531.685933697203,527.65763820605,535.714229188355,1.01526859539018,0.0218614515237596,0.917183679441409,1
"567","FBgn0003209",760.737872962915,733.744784083806,787.730961842024,1.07357623376584,0.10242463942302,0.431912162828617,1
"568","FBgn0003210",1086.08236387521,1048.55706350765,1123.60766424276,1.07157512294472,0.0997329939255455,0.407108792654423,1
"569","FBgn0003218",614.371322044328,637.150939994367,591.591704094289,0.9284953799166,-0.107033363389017,0.442833654238245,1
"570","FBgn0003227",180.447731228177,169.3308617667,191.564600689654,1.13130352430136,0.177986050686371,0.343003669826667,0.997743649368383
"571","FBgn0003231",2166.31088979474,2304.04968940841,2028.57209018107,0.88043764833124,-0.183707257359528,0.114093338063372,0.614463674992892
"572","FBgn0003248",1.51029086001294,1.145348588577,1.87523313144888,1.63725973921939,0.711283212929062,0.872384764439397,1
"573","FBgn0003249",0.448595930241729,0,0.897191860483458,Inf,Inf,0.739203663287194,1
"574","FBgn0003250",0.244510317741355,0,0.489020635482709,Inf,Inf,1,1
"575","FBgn0003254",0.963558407534603,0.989500249344767,0.937616565724439,0.947565770039285,-0.077702011427969,1,1
"576","FBgn0003255",15.1761469089937,13.7985932768754,16.5537005411121,1.19966580715542,0.26263256791015,0.714728192445571,1
"577","FBgn0003257",530.840387496918,477.06448225721,584.616292736626,1.22544501734973,0.293305755541862,0.0385382925946838,0.327589728848084
"578","FBgn0003261",11685.3327452793,12682.5588036077,10688.1066869508,0.84274055830992,-0.246839535900375,0.0217935900411858,0.224595052924442
"579","FBgn0003267",2.71695746112698,1.56217454363327,3.8717403786207,2.47843007966056,1.3094265587276,0.595947260393198,1
"580","FBgn0003268",1696.39289750913,1632.52352715149,1760.26226786676,1.0782461867108,0.108686613894672,0.361183840377699,1
"581","FBgn0003270",0,0,0,NA,NA,NA,NA
"582","FBgn0003274",19374.3190902621,19487.337662516,19261.3005180081,0.988400819628496,-0.016831887869515,0.84223811032578,1
"583","FBgn0003275",484.24912386469,472.572085526451,495.926162202928,1.0494190778333,0.0695909226951428,0.745952643727562,1
"584","FBgn0003276",1620.92431559258,1589.52961831984,1652.31901286532,1.03950187138498,0.0558923554405287,0.68365372235279,1
"585","FBgn0003277",8296.73463926993,8296.61371421484,8296.85556432502,1.00002915046048,4.20546118190812e-05,0.96804810124074,1
"586","FBgn0003278",450.985722442395,465.688920541056,436.282524343733,0.936853992224771,-0.0941038720901852,0.523177254138786,1
"587","FBgn0003279",53572.8264571987,57722.3488365181,49423.3040778794,0.856224756512538,-0.223938545288616,0.0294346576810698,0.273447494337628
"588","FBgn0003285",15.4172325200067,13.8765174464915,16.9579475935219,1.22206076985184,0.289316028351395,0.667026092662565,1
"589","FBgn0003292",1.55358030984876,1.64009871324939,1.46706190644813,0.894496102336161,-0.160852898974117,1,1
"590","FBgn0003295",1.145348588577,2.290697177154,0,0,-Inf,0.465637623737473,1
"591","FBgn0003300",0.742125187008575,1.48425037401715,0,0,-Inf,0.514368065740492,1
"592","FBgn0003301",950.917400065583,950.101788697846,951.733011433319,1.00171689260548,0.00247482854765795,0.934156423072814,1
"593","FBgn0003302",61.8267446393467,68.7827078311933,54.8707814475001,0.797740931952899,-0.326007790631835,0.304861270696498,0.955687907425638
"594","FBgn0003308",186.738846810188,209.269596330285,164.208097290091,0.784672499826135,-0.349837455486314,0.0668337174095948,0.455364090004591
"595","FBgn0003310",986.056412744538,972.626521923928,999.486303565147,1.02761571994571,0.0393008651394653,0.741943259583065,1
"596","FBgn0003312",1.51029086001294,1.145348588577,1.87523313144888,1.63725973921939,0.711283212929062,0.872384764439397,1
"597","FBgn0003313",0,0,0,NA,NA,NA,NA
"598","FBgn0003317",1021.19766270665,840.443889219876,1201.95143619343,1.43013882498345,0.516155197628883,4.45820289951114e-05,0.00149051719614179
"599","FBgn0003319",8.11976308141082,8.61731952130319,7.62220664151845,0.884521761398694,-0.177030457708455,0.905213403187735,1
"600","FBgn0003321",940.787977659797,1005.25651619664,876.319439122954,0.871737138733986,-0.198034920682139,0.12913706958442,0.654275523035426
"601","FBgn0003326",3.01042622162282,3.69702338155504,2.32382906169061,0.628567585827158,-0.669860218188429,0.73740402829991,1
"602","FBgn0003328",589.353494702817,665.608983565206,513.098005840428,0.770870013039964,-0.375440486825999,0.00725234345410308,0.101102063109866
"603","FBgn0003330",512.125598017003,477.410766345272,546.840429688735,1.14542961373697,0.195888808243163,0.18751110776456,0.786493526768856
"604","FBgn0003334",1159.90344244058,1234.59322678269,1085.21365809848,0.879005031419551,-0.186056671517249,0.14947871476097,0.704933053617929
"605","FBgn0003339",0,0,0,NA,NA,NA,NA
"606","FBgn0003345",1736.64751625712,1749.41456685423,1723.88046566001,0.985404202252568,-0.0212124708564931,0.877802538436344,1
"607","FBgn0003346",975.245741784537,942.110186636984,1008.38129693209,1.07034326900941,0.0980735565107621,0.439063581830076,1
"608","FBgn0003353",86.8299558513917,77.1662548436482,96.4936568591352,1.25046442975168,0.32246401973342,0.196464980844895,0.803535893654503
"609","FBgn0003356",0,0,0,NA,NA,NA,NA
"610","FBgn0003357",0.224297965120865,0,0.448595930241729,Inf,Inf,1,1
"611","FBgn0003358",0.980906015560256,0.494750124672384,1.46706190644813,2.96525828552261,1.56815777459033,0.832557896283859,1
"612","FBgn0003360",2544.25124312987,4513.94565499687,574.556831262876,0.127284835746051,-2.97386754286817,1.55288384580308e-99,5.95323903686039e-96
"613","FBgn0003366",13.4906395860526,19.9693672817923,7.0119118903128,0.351133403045079,-1.50990884969332,0.0178633331024337,0.195849565310858
"614","FBgn0003371",2088.34610455492,2230.09582421987,1946.59638488996,0.872875669174853,-0.196151921260523,0.28320307169141,0.934800900504828
"615","FBgn0003372",2.41832124047118,4.34762184545966,0.489020635482709,0.112480029971652,-3.15225921094085,0.121199866116644,0.632095773587893
"616","FBgn0003373",0.572674294288501,1.145348588577,0,0,-Inf,0.642661356193278,1
"617","FBgn0003374",0,0,0,NA,NA,NA,NA
"618","FBgn0003375",0,0,0,NA,NA,NA,NA
"619","FBgn0003377",0.530847464885605,0.572674294288501,0.489020635482709,0.853924543776277,-0.227819501773795,1,1
"620","FBgn0003378",0.468808282862219,0,0.937616565724439,Inf,Inf,0.733677923798466,1
"621","FBgn0003380",0.471673027457056,0.494750124672384,0.448595930241729,0.906712111571034,-0.141283538772997,1,1
"622","FBgn0003382",1.69562674032575,1.06742441896088,2.32382906169061,2.1770431895804,1.12237002892042,0.705539115667016,1
"623","FBgn0003383",4.49191049523076,3.35812159611489,5.62569939434663,1.67525184342794,0.744377994646795,0.539987484181489,1
